ParticipantNo,lChoice,lValue,rChoice,rValue
9,2362,6.74,7507,6.25
9,8191,6.07,8260,6.18
9,7183,5.58,2235,5.64
9,8341,6.25,2514,5.19
9,7488,6.19,2060,6.49
9,7300,5.64,5800,6.36
9,2018,5.56,2382,5.67
9,7014,5.15,7600,5.9
9,7096,5.54,7001,5.32
9,2342,6.2,1900,6.65
9,6250,6.32,2605,6.26
9,5533,5.31,7390,6.84
9,5301,6.54,8205,6.62
9,5390,5.59,8021,6.79
9,7505,6.1,7182,5.16
9,7080,5.27,5471,5.21
9,7620,5.78,8206,6.43
9,5215,6.83,7497,5.19
9,7195,6.02,4600,6.41
9,1450,6.37,4619,6.46
9,4536,6.01,1720,6.79
9,7237,5.43,2594,6.05
9,7489,6.54,1605,6.59
9,7710,5.42,7509,6.03
9,2900,6.62,7530,6.71
9,8311,5.88,5510,5.15
9,1650,6.65,1942,6.26
9,5890,6.67,4617,6.6
9,7052,5.33,4598,6.33
10,5731,5.39,1616,5.21
10,7505,6.1,7632,5.22
10,8130,6.58,7546,5.4
10,2390,5.4,7340,6.68
10,5900,5.93,5661,5.96
10,5040,5.39,5626,6.71
10,5455,5.79,7026,5.38
10,8158,6.53,2152,6.93
10,8040,6.64,7547,5.21
10,1640,6.16,2980,5.61
10,2358,6.56,4598,6.33
10,8205,6.62,4536,6.01
10,5849,6.65,7237,5.43
10,1650,6.65,2389,6.61
10,8211,5.76,2579,5.53
10,2107,5.53,7039,5.93
10,2018,5.56,5300,6.91
10,7240,6.02,7461,5.8
10,2305,5.41,1670,5.82
10,2488,5.73,7390,6.84
10,8206,6.43,7660,6.61
10,8250,6.19,5628,6.51
10,7830,5.26,8620,6.04
10,7017,5.18,7900,6.5
10,7021,5.21,7001,5.32
10,7140,5.5,7472,6.25
10,1333,6.11,4619,6.46
10,7460,6.81,8312,5.37
10,2056,6.34,1908,5.28
10,7512,5.38,2513,5.8
10,2511,6.21,7248,5.22
10,5990,6.54,1659,6.57
10,8193,6.73,7451,6.68
10,7190,5.55,8465,5.96
10,2382,5.67,5950,5.99
10,7503,5.77,7493,5.35
10,7320,6.54,7188,5.5
10,7510,6.05,5720,6.31
10,5215,6.83,7165,6.09
10,5250,6.08,5520,5.33
10,7500,5.33,7488,6.19
10,2025,5.78,2308,5.22
10,7192,5.77,8191,6.07
10,5635,6.25,1640,6.27
10,7489,6.54,7300,5.64
10,1900,6.65,2560,6.34
10,5471,5.21,7497,5.19
10,4617,6.6,5870,6.78
10,5593,6.47,2032,5.58
10,5875,6.03,8208,6.79
10,2870,5.31,2597,5.61
10,7061,5.4,2036,5.8
10,8117,6.02,7513,5.45
10,7279,6.22,7183,5.58
10,1810,6.52,1850,6.15
10,5622,6.33,2342,6.2
10,2635,5.22,2594,6.05
10,5500,5.42,1942,6.26
10,7033,5.4,7242,5.28
10,7057,5.35,7179,5.06
10,2489,5.66,7080,5.27
10,1947,5.85,2605,6.26
10,7291,6.35,2593,5.8
10,7238,6.43,1720,6.79
10,7440,6.32,5711,6.62
10,2092,6.28,1660,6.49
10,7507,6.25,2521,5.78
10,7195,6.02,8192,5.52
10,5530,5.38,5020,6.32
10,5764,6.74,8467,6.35
10,2191,5.3,8031,6.76
10,1903,5.5,5533,5.31
10,5726,6.23,7042,5.55
10,5665,6.15,7506,5.34
10,4100,6.11,6250,6.32
10,7475,6.33,8260,6.18
10,2616,5.97,2720,5.43
10,2575,5.46,5390,5.59
10,2122,5.15,1450,6.37
10,7205,5.56,8179,6.48
10,8021,6.79,7710,5.42
10,7496,5.92,1910,6.71
10,1595,6.22,8600,6.38
10,2445,5.39,2019,6.07
10,7182,5.16,7250,6.62
10,2273,5.41,2392,6.15
10,2060,6.49,2357,5.41
10,1419,6.54,5410,6.11
10,7482,6.36,2217,6.24
10,2339,6.72,7550,5.27
10,2362,6.74,7351,5.82
10,7019,5.2,7233,5.09
10,7052,5.33,2515,6.09
10,2102,5.16,8280,6.38
10,5890,6.67,9156,6.43
10,2037,6.42,4625,6.4
10,1560,5.97,8161,6.71
10,2514,5.19,7499,6.47
10,2374,6.29,2442,6.17
10,7620,5.78,1605,6.59
11,7052,5.33,1908,5.28
11,1640,6.16,5622,6.33
11,2302,6.43,1659,6.57
11,2305,5.41,7017,5.18
11,2389,6.61,1947,5.85
11,7205,5.56,7188,5.5
11,2342,6.2,1850,6.15
11,1660,6.49,2036,5.8
11,2506,5.67,5731,5.39
11,8179,6.48,8040,6.64
11,4100,6.11,8211,5.76
11,4536,6.01,7354,5.51
11,7489,6.54,2514,5.19
11,2515,6.09,7248,5.22
11,7390,6.84,7019,5.2
11,7100,5.24,7512,5.38
11,2635,5.22,2308,5.22
11,7182,5.16,7600,5.9
11,2107,5.53,7510,6.05
11,2152,6.93,2191,5.3
11,5410,6.11,8130,6.58
11,7080,5.27,5301,6.54
11,1900,6.65,2606,5.92
11,8600,6.38,5628,6.51
11,8467,6.35,2575,5.46
11,2019,6.07,5215,6.83
11,5890,6.67,2513,5.8
11,5510,5.15,7482,6.36
11,7190,5.55,1595,6.22
11,2235,5.64,2339,6.72
11,5626,6.71,5726,6.23
11,2620,5.93,7472,6.25
11,7460,6.81,7286,6.36
11,2900,6.62,5520,5.33
11,5849,6.65,8325,5.63
11,8021,6.79,5875,6.03
11,2357,5.41,2597,5.61
11,5593,6.47,2720,5.43
11,8250,6.19,5661,5.96
11,1419,6.54,8117,6.02
11,2616,5.97,2020,5.68
11,2442,6.17,2377,5.19
11,5471,5.21,2560,6.34
11,7001,5.32,5530,5.38
11,1903,5.5,2392,6.15
11,7440,6.32,5300,6.91
11,8341,6.25,7506,5.34
11,8208,6.79,5800,6.36
11,7291,6.35,5531,5.15
11,8158,6.53,7237,5.43
11,7042,5.55,2579,5.53
11,7096,5.54,5635,6.25
11,2122,5.15,2374,6.29
11,7242,5.28,7620,5.78
11,7451,6.68,5711,6.62
11,5020,6.32,2038,5.09
11,9156,6.43,7351,5.82
11,2358,6.56,7499,6.47
11,8312,5.37,7501,6.85
11,7165,6.09,7547,5.21
11,7475,6.33,2351,5.49
11,7233,5.09,1650,6.65
11,7710,5.42,7900,6.5
11,1640,6.27,2870,5.31
11,5390,5.59,6250,6.32
11,2362,6.74,4617,6.6
11,7300,5.64,8205,6.62
11,7550,5.27,2435,5.84
11,7513,5.45,2032,5.58
11,8191,6.07,7140,5.5
11,8260,6.18,1670,5.82
11,5250,6.08,1560,5.97
11,7450,6.4,2593,5.8
11,2102,5.16,7490,5.52
11,8620,6.04,4600,6.41
11,7515,6.19,2980,5.61
11,7033,5.4,5040,5.39
11,2018,5.56,7477,6.12
11,7496,5.92,8320,6.24
11,7546,5.4,7503,5.77
11,7179,5.06,2092,6.28
11,7320,6.54,8161,6.71
11,7053,5.22,7250,6.62
11,4645,6.73,8206,6.43
11,1720,6.79,2605,6.26
11,5665,6.15,7279,6.22
11,1942,6.26,7495,5.9
11,7660,6.61,5533,5.31
11,8031,6.76,2488,5.73
11,4619,6.46,8465,5.96
11,1675,5.24,2359,5.87
11,5750,6.6,8192,5.52
11,2056,6.34,7095,5.99
11,7461,5.8,7505,6.1
11,2594,6.05,7820,5.39
11,7183,5.58,4625,6.4
11,2500,6.16,2521,5.78
11,1616,5.21,7497,5.19
11,1605,6.59,8193,6.73
11,5990,6.54,7509,6.03
12,5661,5.96,2445,5.39
12,5520,5.33,5849,6.65
12,7501,6.85,2056,6.34
12,2500,6.16,4645,6.73
12,5390,5.59,8193,6.73
12,2060,6.49,8211,5.76
12,7530,6.71,7300,5.64
12,7830,5.26,2593,5.8
12,2392,6.15,8118,6.14
12,7499,6.47,7490,5.52
12,2513,5.8,4613,5.34
12,4598,6.33,7165,6.09
12,5530,5.38,5410,6.11
12,2102,5.16,9156,6.43
12,2305,5.41,2511,6.21
12,7140,5.5,5471,5.21
12,8465,5.96,5900,5.93
12,7440,6.32,4617,6.6
12,7039,5.93,1670,5.82
12,2362,6.74,5622,6.33
12,7096,5.54,8467,6.35
12,5711,6.62,8031,6.76
12,2351,5.49,5870,6.78
12,2514,5.19,8130,6.58
12,1333,6.11,2020,5.68
12,4625,6.4,6250,6.32
12,7497,5.19,2339,6.72
12,2357,5.41,1560,5.97
12,2308,5.22,5300,6.91
12,2515,6.09,5593,6.47
12,2620,5.93,8250,6.19
12,7500,5.33,5215,6.83
12,7182,5.16,7493,5.35
12,5665,6.15,7507,6.25
12,7183,5.58,5875,6.03
12,2488,5.73,7488,6.19
12,7248,5.22,8600,6.38
12,1810,6.52,2217,6.24
12,7472,6.25,8192,5.52
12,2435,5.84,2442,6.17
12,7188,5.5,1942,6.26
12,8251,6.16,5890,6.67
12,2036,5.8,2579,5.53
12,7250,6.62,5500,5.42
12,7205,5.56,5531,5.15
12,5533,5.31,2411,5.07
12,7238,6.43,1903,5.5
12,7320,6.54,5250,6.08
12,2720,5.43,5764,6.74
12,7503,5.77,7451,6.68
12,1900,6.65,8205,6.62
12,2635,5.22,2107,5.53
12,7547,5.21,2372,5.48
12,7237,5.43,7710,5.42
12,2382,5.67,7505,6.1
12,2390,5.4,2880,5.18
12,1659,6.57,1850,6.15
12,2342,6.2,7042,5.55
12,2374,6.29,2273,5.41
12,5510,5.15,7506,5.34
12,8341,6.25,7242,5.28
12,2606,5.92,2018,5.56
12,7095,5.99,1616,5.21
12,7017,5.18,1720,6.79
12,8021,6.79,2384,5.92
12,1908,5.28,7482,6.36
12,5040,5.39,7900,6.5
12,7546,5.4,7019,5.2
12,2616,5.97,7179,5.06
12,7509,6.03,7352,6.2
12,2870,5.31,2191,5.3
12,7233,5.09,5628,6.51
12,2377,5.19,8620,6.04
12,7510,6.05,7021,5.21
12,4100,6.11,5740,5.21
12,7340,6.68,7291,6.35
12,2038,5.09,5720,6.31
12,7475,6.33,5455,5.79
12,7632,5.22,7489,6.54
12,5395,5.34,7026,5.38
12,2010,6.25,7512,5.38
12,5950,5.99,7033,5.4
12,8208,6.79,2235,5.64
12,1640,6.27,8320,6.24
12,2521,5.78,2575,5.46
12,5750,6.6,2025,5.78
12,7080,5.27,7660,6.61
12,1675,5.24,2037,6.42
12,1605,6.59,2358,6.56
12,2302,6.43,5990,6.54
12,4619,6.46,7477,6.12
12,7550,5.27,5635,6.25
12,7354,5.51,2900,6.62
12,7279,6.22,7195,6.02
12,8179,6.48,1450,6.37
12,7286,6.36,2506,5.67
12,7495,5.9,4536,6.01
12,5726,6.23,2032,5.58
12,7100,5.24,8158,6.53
12,2594,6.05,5731,5.39
13,7830,5.26,7451,6.68
13,5731,5.39,1720,6.79
13,2152,6.93,2515,6.09
13,7547,5.21,5593,6.47
13,1419,6.54,5900,5.93
13,7352,6.2,1903,5.5
13,2020,5.68,2579,5.53
13,5764,6.74,7460,6.81
13,8325,5.63,1810,6.52
13,2038,5.09,5626,6.71
13,7179,5.06,5300,6.91
13,1910,6.71,7472,6.25
13,5390,5.59,2384,5.92
13,5661,5.96,5800,6.36
13,2594,6.05,2488,5.73
13,7183,5.58,2351,5.49
13,2435,5.84,5520,5.33
13,7237,5.43,5740,5.21
13,1650,6.65,7340,6.68
13,2560,6.34,7546,5.4
13,2635,5.22,8179,6.48
13,7190,5.55,7053,5.22
13,7461,5.8,2575,5.46
13,2372,5.48,7279,6.22
13,8311,5.88,5750,6.6
13,7493,5.35,2359,5.87
13,2339,6.72,7248,5.22
13,7014,5.15,5020,6.32
13,2500,6.16,8208,6.79
13,7140,5.5,2056,6.34
13,7482,6.36,5890,6.67
13,5040,5.39,1908,5.28
13,7095,5.99,4613,5.34
13,7238,6.43,5531,5.15
13,8280,6.38,2122,5.15
13,5510,5.15,8192,5.52
13,2489,5.66,5950,5.99
13,2980,5.61,2018,5.56
13,7351,5.82,2521,5.78
13,2273,5.41,2357,5.41
13,2513,5.8,1850,6.15
13,5410,6.11,2880,5.18
13,2374,6.29,2191,5.3
13,2506,5.67,8161,6.71
13,7530,6.71,5990,6.54
13,2032,5.58,7240,6.02
13,5635,6.25,8191,6.07
13,7039,5.93,1616,5.21
13,2445,5.39,4619,6.46
13,5849,6.65,2362,6.74
13,7354,5.51,2392,6.15
13,5471,5.21,7021,5.21
13,8205,6.62,8320,6.24
13,2025,5.78,1947,5.85
13,7499,6.47,7042,5.55
13,7490,5.52,7250,6.62
13,1333,6.11,1640,6.16
13,7080,5.27,7001,5.32
13,5711,6.62,7497,5.19
13,8260,6.18,7192,5.77
13,8251,6.16,2377,5.19
13,7515,6.19,5455,5.79
13,2358,6.56,8040,6.64
13,6250,6.32,1942,6.26
13,8312,5.37,2382,5.67
13,4645,6.73,7320,6.54
13,7550,5.27,5395,5.34
13,2390,5.4,4598,6.33
13,7205,5.56,1670,5.82
13,7057,5.35,1595,6.22
13,7188,5.5,7503,5.77
13,8211,5.76,7496,5.92
13,2514,5.19,5301,6.54
13,7488,6.19,7026,5.38
13,7061,5.4,7600,5.9
13,2620,5.93,8467,6.35
13,7390,6.84,1675,5.24
13,5215,6.83,7501,6.85
13,8031,6.76,2302,6.43
13,7660,6.61,8341,6.25
13,7489,6.54,7477,6.12
13,7019,5.2,1900,6.65
13,7820,5.39,7291,6.35
13,8117,6.02,5875,6.03
13,7096,5.54,5533,5.31
13,5870,6.78,7900,6.5
13,8130,6.58,2308,5.22
13,7506,5.34,1560,5.97
13,7507,6.25,2616,5.97
13,8193,6.73,7510,6.05
13,4536,6.01,8620,6.04
13,2442,6.17,7165,6.09
13,7182,5.16,2036,5.8
13,2037,6.42,7017,5.18
13,4100,6.11,2060,6.49
13,7710,5.42,2217,6.24
13,2342,6.2,2102,5.16
13,2870,5.31,9156,6.43
13,5628,6.51,5500,5.42
13,7286,6.36,5250,6.08
14,7039,5.93,7830,5.26
14,1942,6.26,7390,6.84
14,2038,5.09,1908,5.28
14,5990,6.54,8205,6.62
14,7026,5.38,7250,6.62
14,7165,6.09,7460,6.81
14,8211,5.76,8118,6.14
14,5531,5.15,2488,5.73
14,2382,5.67,5726,6.23
14,5301,6.54,8192,5.52
14,2620,5.93,5740,5.21
14,2025,5.78,5520,5.33
14,2560,6.34,1900,6.65
14,5711,6.62,5635,6.25
14,4536,6.01,7188,5.5
14,7620,5.78,2392,6.15
14,1903,5.5,7021,5.21
14,7291,6.35,1595,6.22
14,7286,6.36,4617,6.6
14,7507,6.25,2445,5.39
14,8251,6.16,5870,6.78
14,7547,5.21,1640,6.16
14,7140,5.5,2235,5.64
14,7546,5.4,5250,6.08
14,7351,5.82,7495,5.9
14,2060,6.49,5900,5.93
14,1720,6.79,7490,5.52
14,5593,6.47,7279,6.22
14,2358,6.56,2056,6.34
14,7001,5.32,2980,5.61
14,7019,5.2,4600,6.41
14,5020,6.32,8161,6.71
14,1560,5.97,8311,5.88
14,5390,5.59,2191,5.3
14,4625,6.4,2606,5.92
14,2511,6.21,7014,5.15
14,5875,6.03,5471,5.21
14,1650,6.65,2390,5.4
14,5800,6.36,2010,6.25
14,2880,5.18,7192,5.77
14,7450,6.4,1419,6.54
14,7820,5.39,8467,6.35
14,7300,5.64,7238,6.43
14,2217,6.24,7489,6.54
14,2593,5.8,2152,6.93
14,1910,6.71,5764,6.74
14,7195,6.02,2374,6.29
14,5040,5.39,7632,5.22
14,7240,6.02,8179,6.48
14,5665,6.15,7500,5.33
14,2357,5.41,7475,6.33
14,2032,5.58,8117,6.02
14,2384,5.92,7493,5.35
14,2605,6.26,1670,5.82
14,1605,6.59,1616,5.21
14,8158,6.53,7233,5.09
14,2389,6.61,1675,5.24
14,2107,5.53,2362,6.74
14,5533,5.31,5395,5.34
14,1659,6.57,8040,6.64
14,5731,5.39,5530,5.38
14,7440,6.32,7183,5.58
14,5300,6.91,2351,5.49
14,7509,6.03,7512,5.38
14,5410,6.11,2515,6.09
14,7053,5.22,1333,6.11
14,2521,5.78,7530,6.71
14,4100,6.11,5720,6.31
14,7660,6.61,5500,5.42
14,5455,5.79,2720,5.43
14,1947,5.85,7515,6.19
14,7451,6.68,7042,5.55
14,5628,6.51,8191,6.07
14,7499,6.47,7352,6.2
14,7510,6.05,5890,6.67
14,8031,6.76,1660,6.49
14,9156,6.43,5510,5.15
14,2273,5.41,2302,6.43
14,7242,5.28,8325,5.63
14,2597,5.61,2339,6.72
14,2513,5.8,7477,6.12
14,8312,5.37,7095,5.99
14,7033,5.4,7550,5.27
14,7503,5.77,7600,5.9
14,5622,6.33,8600,6.38
14,5750,6.6,1810,6.52
14,2514,5.19,5849,6.65
14,1640,6.27,5626,6.71
14,4645,6.73,2359,5.87
14,7513,5.45,7057,5.35
14,7482,6.36,7237,5.43
14,2037,6.42,7320,6.54
14,8620,6.04,2020,5.68
14,7100,5.24,2036,5.8
14,1450,6.37,4619,6.46
14,7505,6.1,2122,5.15
14,8208,6.79,8260,6.18
14,7340,6.68,7461,5.8
14,7354,5.51,8250,6.19
14,7080,5.27,8280,6.38
15,7291,6.35,7042,5.55
15,1903,5.5,1675,5.24
15,5626,6.71,2514,5.19
15,2575,5.46,5500,5.42
15,7240,6.02,8031,6.76
15,7183,5.58,4625,6.4
15,2635,5.22,5849,6.65
15,5731,5.39,1660,6.49
15,7482,6.36,7279,6.22
15,2305,5.41,7830,5.26
15,7188,5.5,5900,5.93
15,4619,6.46,5395,5.34
15,2025,5.78,7461,5.8
15,7238,6.43,7900,6.5
15,2032,5.58,7507,6.25
15,1450,6.37,2411,5.07
15,7095,5.99,2018,5.56
15,2616,5.97,7499,6.47
15,7195,6.02,2489,5.66
15,2521,5.78,5510,5.15
15,7450,6.4,1333,6.11
15,1659,6.57,2191,5.3
15,7440,6.32,7192,5.77
15,7080,5.27,5530,5.38
15,2435,5.84,7165,6.09
15,2339,6.72,5800,6.36
15,5520,5.33,7493,5.35
15,7503,5.77,7033,5.4
15,7509,6.03,7351,5.82
15,7205,5.56,7354,5.51
15,7510,6.05,7515,6.19
15,8211,5.76,1419,6.54
15,1605,6.59,2382,5.67
15,5040,5.39,7014,5.15
15,2597,5.61,2235,5.64
15,7506,5.34,7061,5.4
15,5020,6.32,7513,5.45
15,7489,6.54,1910,6.71
15,2217,6.24,2579,5.53
15,2010,6.25,7021,5.21
15,2870,5.31,8311,5.88
15,7017,5.18,1650,6.65
15,1720,6.79,2513,5.8
15,5300,6.91,8312,5.37
15,2900,6.62,8600,6.38
15,1900,6.65,2273,5.41
15,7710,5.42,7600,5.9
15,7820,5.39,5628,6.51
15,2038,5.09,8208,6.79
15,7512,5.38,2060,6.49
15,7100,5.24,8117,6.02
15,7472,6.25,2593,5.8
15,5533,5.31,7242,5.28
15,2107,5.53,4100,6.11
15,2506,5.67,7140,5.5
15,2606,5.92,7475,6.33
15,7300,5.64,7477,6.12
15,7530,6.71,7053,5.22
15,7248,5.22,8193,6.73
15,2372,5.48,1942,6.26
15,7490,5.52,2980,5.61
15,5875,6.03,2359,5.87
15,7496,5.92,7039,5.93
15,7451,6.68,7190,5.55
15,8620,6.04,2511,6.21
15,5635,6.25,4536,6.01
15,5870,6.78,7340,6.68
15,7096,5.54,2620,5.93
15,8341,6.25,2102,5.16
15,5622,6.33,5410,6.11
15,8021,6.79,2037,6.42
15,7497,5.19,1616,5.21
15,2056,6.34,2122,5.15
15,2500,6.16,1670,5.82
15,4598,6.33,1560,5.97
15,2092,6.28,2605,6.26
15,2020,5.68,1850,6.15
15,7500,5.33,2377,5.19
15,5661,5.96,7620,5.78
15,8040,6.64,8320,6.24
15,2392,6.15,8206,6.43
15,8161,6.71,2445,5.39
15,2389,6.61,8260,6.18
15,2560,6.34,2308,5.22
15,2362,6.74,8192,5.52
15,8467,6.35,7550,5.27
15,5471,5.21,7237,5.43
15,2358,6.56,7460,6.81
15,2152,6.93,7019,5.2
15,1640,6.16,5890,6.67
15,7505,6.1,5455,5.79
15,8118,6.14,1810,6.52
15,5390,5.59,7495,5.9
15,4645,6.73,5593,6.47
15,8280,6.38,2880,5.18
15,7250,6.62,1595,6.22
15,7660,6.61,2302,6.43
15,2720,5.43,5250,6.08
15,8179,6.48,2594,6.05
15,2488,5.73,2351,5.49
16,7450,6.4,4645,6.73
16,1650,6.65,8021,6.79
16,7014,5.15,1616,5.21
16,1640,6.27,7061,5.4
16,7179,5.06,5250,6.08
16,7515,6.19,8179,6.48
16,7489,6.54,2521,5.78
16,2506,5.67,7354,5.51
16,7320,6.54,2382,5.67
16,2372,5.48,8208,6.79
16,1660,6.49,2392,6.15
16,2597,5.61,7497,5.19
16,5726,6.23,8250,6.19
16,2579,5.53,5870,6.78
16,7192,5.77,2010,6.25
16,5040,5.39,2515,6.09
16,7509,6.03,7165,6.09
16,2235,5.64,7506,5.34
16,2488,5.73,5720,6.31
16,7042,5.55,5635,6.25
16,8031,6.76,2308,5.22
16,2594,6.05,2362,6.74
16,2019,6.07,5900,5.93
16,8260,6.18,8205,6.62
16,7096,5.54,7019,5.2
16,5800,6.36,5510,5.15
16,2384,5.92,7026,5.38
16,7472,6.25,5410,6.11
16,4600,6.41,2880,5.18
16,2720,5.43,7710,5.42
16,7530,6.71,2032,5.58
16,7477,6.12,8280,6.38
16,2560,6.34,5471,5.21
16,5215,6.83,7496,5.92
16,5665,6.15,2575,5.46
16,1942,6.26,2339,6.72
16,1850,6.15,5711,6.62
16,2445,5.39,7001,5.32
16,2092,6.28,8465,5.96
16,7017,5.18,2305,5.41
16,2500,6.16,5890,6.67
16,5531,5.15,8467,6.35
16,8320,6.24,5990,6.54
16,8193,6.73,5875,6.03
16,1605,6.59,5764,6.74
16,7195,6.02,7600,5.9
16,2489,5.66,7390,6.84
16,2036,5.8,2358,6.56
16,8206,6.43,5500,5.42
16,9156,6.43,4625,6.4
16,7100,5.24,7238,6.43
16,8600,6.38,8191,6.07
16,2605,6.26,2351,5.49
16,2357,5.41,8040,6.64
16,7500,5.33,7095,5.99
16,8158,6.53,1640,6.16
16,2606,5.92,7240,6.02
16,2102,5.16,7660,6.61
16,7237,5.43,2122,5.15
16,7233,5.09,1595,6.22
16,7080,5.27,7205,5.56
16,1659,6.57,7039,5.93
16,4617,6.6,1333,6.11
16,7057,5.35,2620,5.93
16,2390,5.4,5455,5.79
16,8251,6.16,1670,5.82
16,2513,5.8,5750,6.6
16,1675,5.24,8620,6.04
16,2435,5.84,7242,5.28
16,7279,6.22,7475,6.33
16,7550,5.27,7053,5.22
16,8311,5.88,7503,5.77
16,2060,6.49,5395,5.34
16,7460,6.81,5740,5.21
16,1908,5.28,1910,6.71
16,2980,5.61,7820,5.39
16,7507,6.25,1947,5.85
16,4619,6.46,8341,6.25
16,8130,6.58,2374,6.29
16,7300,5.64,2870,5.31
16,2273,5.41,5731,5.39
16,5020,6.32,5530,5.38
16,7188,5.5,2411,5.07
16,7620,5.78,2191,5.3
16,7547,5.21,7510,6.05
16,8192,5.52,5593,6.47
16,5300,6.91,7248,5.22
16,1419,6.54,7632,5.22
16,5950,5.99,2020,5.68
16,7352,6.2,7830,5.26
16,5622,6.33,2359,5.87
16,5849,6.65,2302,6.43
16,7451,6.68,8312,5.37
16,7512,5.38,5520,5.33
16,7291,6.35,4598,6.33
16,4613,5.34,2389,6.61
16,7488,6.19,7505,6.1
16,1810,6.52,7021,5.21
16,5390,5.59,1450,6.37
16,4100,6.11,2217,6.24
17,7493,5.35,5530,5.38
17,7179,5.06,8040,6.64
17,8250,6.19,1595,6.22
17,1650,6.65,2382,5.67
17,7340,6.68,7039,5.93
17,8600,6.38,2056,6.34
17,7489,6.54,7660,6.61
17,4100,6.11,1419,6.54
17,7096,5.54,2342,6.2
17,2305,5.41,7057,5.35
17,1640,6.27,7495,5.9
17,7014,5.15,7140,5.5
17,7021,5.21,2900,6.62
17,7188,5.5,1900,6.65
17,2191,5.3,2374,6.29
17,7320,6.54,8205,6.62
17,2980,5.61,4619,6.46
17,7240,6.02,7019,5.2
17,8021,6.79,2521,5.78
17,8118,6.14,7450,6.4
17,7460,6.81,7390,6.84
17,8031,6.76,2635,5.22
17,7451,6.68,5731,5.39
17,5711,6.62,5626,6.71
17,1560,5.97,7512,5.38
17,2358,6.56,2273,5.41
17,7477,6.12,7248,5.22
17,8211,5.76,7052,5.33
17,2411,5.07,2513,5.8
17,5215,6.83,2037,6.42
17,1670,5.82,5622,6.33
17,4645,6.73,2019,6.07
17,7354,5.51,2880,5.18
17,5593,6.47,1850,6.15
17,5020,6.32,7496,5.92
17,7503,5.77,7547,5.21
17,8192,5.52,2560,6.34
17,2442,6.17,5764,6.74
17,2372,5.48,2489,5.66
17,4536,6.01,5870,6.78
17,7237,5.43,7242,5.28
17,7620,5.78,7482,6.36
17,8280,6.38,5390,5.59
17,7351,5.82,5455,5.79
17,7499,6.47,5500,5.42
17,5395,5.34,7506,5.34
17,7100,5.24,7026,5.38
17,5531,5.15,7461,5.8
17,5520,5.33,8260,6.18
17,5740,5.21,1810,6.52
17,7061,5.4,1910,6.71
17,5250,6.08,2435,5.84
17,2357,5.41,7820,5.39
17,5510,5.15,8467,6.35
17,2018,5.56,1720,6.79
17,8465,5.96,7017,5.18
17,5661,5.96,2152,6.93
17,7510,6.05,7183,5.58
17,2107,5.53,2308,5.22
17,8311,5.88,2036,5.8
17,5410,6.11,2038,5.09
17,2515,6.09,2060,6.49
17,7513,5.45,5890,6.67
17,5750,6.6,7291,6.35
17,2339,6.72,6250,6.32
17,2390,5.4,5849,6.65
17,2010,6.25,7250,6.62
17,7501,6.85,5635,6.25
17,7830,5.26,2579,5.53
17,5533,5.31,1450,6.37
17,2511,6.21,2362,6.74
17,8206,6.43,2235,5.64
17,7472,6.25,7632,5.22
17,2506,5.67,7238,6.43
17,7279,6.22,5990,6.54
17,2377,5.19,2500,6.16
17,7507,6.25,1947,5.85
17,8208,6.79,2870,5.31
17,7500,5.33,7900,6.5
17,2359,5.87,1616,5.21
17,8325,5.63,2032,5.58
17,2389,6.61,2217,6.24
17,5900,5.93,2351,5.49
17,8161,6.71,7182,5.16
17,2597,5.61,5040,5.39
17,2102,5.16,8130,6.58
17,8191,6.07,7042,5.55
17,7300,5.64,2122,5.15
17,7205,5.56,2488,5.73
17,7033,5.4,1605,6.59
17,7286,6.36,5665,6.15
17,1333,6.11,7475,6.33
17,5300,6.91,8341,6.25
17,5720,6.31,2025,5.78
17,2392,6.15,1640,6.16
17,7233,5.09,4617,6.6
17,7192,5.77,2720,5.43
17,5628,6.51,7546,5.4
17,2606,5.92,7550,5.27
17,7165,6.09,8117,6.02
18,2372,5.48,6250,6.32
18,5410,6.11,7472,6.25
18,2390,5.4,8161,6.71
18,5900,5.93,5711,6.62
18,2339,6.72,8191,6.07
18,7490,5.52,8251,6.16
18,2308,5.22,2217,6.24
18,1908,5.28,1947,5.85
18,7503,5.77,8250,6.19
18,2606,5.92,5395,5.34
18,2575,5.46,7248,5.22
18,7250,6.62,7506,5.34
18,4613,5.34,7500,5.33
18,7179,5.06,1910,6.71
18,5622,6.33,2435,5.84
18,5720,6.31,7026,5.38
18,2620,5.93,4600,6.41
18,5726,6.23,7820,5.39
18,2384,5.92,8320,6.24
18,2392,6.15,7238,6.43
18,7475,6.33,7039,5.93
18,2616,5.97,7095,5.99
18,7286,6.36,7340,6.68
18,2605,6.26,5750,6.6
18,8211,5.76,7530,6.71
18,2191,5.3,5665,6.15
18,7600,5.9,2037,6.42
18,7710,5.42,1450,6.37
18,7240,6.02,2036,5.8
18,8312,5.37,7242,5.28
18,1650,6.65,1616,5.21
18,2560,6.34,1333,6.11
18,7140,5.5,5849,6.65
18,7450,6.4,7390,6.84
18,7042,5.55,2382,5.67
18,5661,5.96,5990,6.54
18,5593,6.47,4598,6.33
18,7183,5.58,7320,6.54
18,5390,5.59,7182,5.16
18,2515,6.09,1675,5.24
18,2389,6.61,7900,6.5
18,7632,5.22,2010,6.25
18,7061,5.4,8031,6.76
18,2411,5.07,7550,5.27
