ParticipantNo,lChoice,lValue,rChoice,rValue
9,7499,6.47,2377,5.19
9,2320,6.17,7481,6.53
9,2025,5.78,7240,6.02
9,8161,6.71,2506,5.67
9,7320,6.54,2302,6.43
9,7493,5.35,4698,6.5
9,8260,6.18,5520,5.33
9,5950,5.99,7236,5.64
9,7402,5.98,8211,5.76
9,7165,6.09,2513,5.8
9,2020,5.68,8117,6.02
9,4645,6.73,4693,6.16
9,7233,5.09,8620,6.04
9,5040,5.39,1333,6.11
9,2635,5.22,8320,6.24
9,2092,6.28,7490,5.52
9,5622,6.33,2036,5.8
9,7632,5.22,5764,6.74
9,5531,5.15,2900,6.62
9,4609,6.71,1605,6.59
9,2616,5.97,7488,6.19
9,8600,6.38,1942,6.26
9,7096,5.54,5395,5.34
9,2362,6.74,2342,6.2
9,2445,5.39,7461,5.8
9,4650,6.96,5800,6.36
9,2521,5.78,7460,6.81
9,7489,6.54,2560,6.34
10,4619,6.46,2511,6.21
10,7017,5.18,7300,5.64
10,1121,5.79,1850,6.15
10,7506,5.34,2580,5.71
10,1900,6.65,5530,5.38
10,7014,5.15,5764,6.74
10,2056,6.34,2102,5.16
10,7530,6.71,2036,5.8
10,7451,6.68,7291,6.35
10,5040,5.39,2018,5.56
10,5890,6.67,7080,5.27
10,7632,5.22,5020,6.32
10,2594,6.05,7475,6.33
10,2980,5.61,4600,6.41
10,8178,6.5,2032,5.58
10,8117,6.02,7100,5.24
10,7481,6.53,1908,5.28
10,8208,6.79,8191,6.07
10,2720,5.43,4698,6.5
10,5800,6.36,7472,6.25
10,2359,5.87,2442,6.17
10,7900,6.5,2880,5.18
10,2487,5.2,7450,6.4
10,1903,5.5,1720,6.79
10,2235,5.64,2372,5.48
10,5520,5.33,8179,6.48
10,2357,5.41,2217,6.24
10,6250,6.32,5531,5.15
10,2025,5.78,7600,5.9
10,8620,6.04,2305,5.41
10,2435,5.84,8211,5.76
10,5731,5.39,7505,6.1
10,7250,6.62,7477,6.12
10,7497,5.19,2342,6.2
10,7493,5.35,4617,6.6
10,2351,5.49,7042,5.55
10,7509,6.03,2635,5.22
10,2605,6.26,8311,5.88
10,5990,6.54,4604,5.98
10,1419,6.54,5849,6.65
10,5661,5.96,1942,6.26
10,2392,6.15,5395,5.34
10,2382,5.67,5900,5.93
10,4625,6.4,8325,5.63
10,7488,6.19,5593,6.47
10,8220,6.5,7283,5.5
10,8260,6.18,7033,5.4
10,2445,5.39,2038,5.09
10,7284,6.21,4645,6.73
10,1560,5.97,7233,5.09
10,2302,6.43,1659,6.57
10,8251,6.16,7052,5.33
10,4609,6.71,1640,6.16
10,7195,6.02,4613,5.34
10,5500,5.42,7354,5.51
10,2339,6.72,1450,6.37
10,7820,5.39,8465,5.96
10,8341,6.25,7053,5.22
10,7351,5.82,7340,6.68
10,7183,5.58,7021,5.21
10,1660,6.49,1640,6.27
10,8021,6.79,4605,5.59
10,8158,6.53,7205,5.56
10,2060,6.49,2019,6.07
10,1947,5.85,1661,6.14
10,1910,6.71,2579,5.53
10,2620,5.93,1313,5.65
10,7096,5.54,7503,5.77
10,2514,5.19,2560,6.34
10,2389,6.61,4666,6.24
10,7320,6.54,4650,6.96
10,7482,6.36,2513,5.8
10,2515,6.09,2485,5.69
10,7620,5.78,2606,5.92
10,7507,6.25,7710,5.42
10,2191,5.3,2122,5.15
10,7830,5.26,7460,6.81
10,2362,6.74,7547,5.21
10,5635,6.25,5510,5.15
10,2495,5.22,8040,6.64
10,4677,6.58,7286,6.36
10,8118,6.14,2385,5.2
10,7238,6.43,7057,5.35
10,5622,6.33,8161,6.71
10,7182,5.16,5740,5.21
10,7095,5.99,7190,5.55
10,5250,6.08,1670,5.82
10,7039,5.93,7499,6.47
10,4598,6.33,5726,6.23
10,8250,6.19,2358,6.56
10,2273,5.41,2152,6.93
10,1605,6.59,2037,6.42
10,2092,6.28,7289,6.32
10,5950,5.99,7237,5.43
10,5301,6.54,5410,6.11
10,1810,6.52,4693,6.16
10,8320,6.24,5665,6.15
10,7461,5.8,7026,5.38
10,7061,5.4,7165,6.09
10,5711,6.62,1675,5.24
11,7515,6.19,4619,6.46
11,7632,5.22,7402,5.98
11,4617,6.6,5890,6.67
11,1720,6.79,2359,5.87
11,4598,6.33,7340,6.68
11,7192,5.77,2495,5.22
11,8158,6.53,1419,6.54
11,1616,5.21,7300,5.64
11,7014,5.15,7053,5.22
11,7080,5.27,2374,6.29
11,5870,6.78,2036,5.8
11,5530,5.38,7279,6.22
11,2411,5.07,2056,6.34
11,8179,6.48,2435,5.84
11,4601,6.82,5593,6.47
11,7188,5.5,4650,6.96
11,5711,6.62,2514,5.19
11,2870,5.31,7100,5.24
11,2152,6.93,7320,6.54
11,7284,6.21,1903,5.5
11,7195,6.02,1947,5.85
11,8192,5.52,7600,5.9
11,7240,6.02,8260,6.18
11,5215,6.83,7510,6.05
11,7497,5.19,5040,5.39
11,2389,6.61,8620,6.04
11,1659,6.57,2392,6.15
11,2511,6.21,4604,5.98
11,8040,6.64,5020,6.32
11,8130,6.58,2489,5.66
11,5626,6.71,5875,6.03
11,5628,6.51,7238,6.43
11,5531,5.15,7351,5.82
11,8206,6.43,7390,6.84
11,7248,5.22,7505,6.1
11,7820,5.39,7352,6.2
11,2382,5.67,2635,5.22
11,4606,6.55,7461,5.8
11,2273,5.41,5665,6.15
11,7237,5.43,2339,6.72
11,7900,6.5,5622,6.33
11,7039,5.93,2579,5.53
11,2372,5.48,7501,6.85
11,7033,5.4,1661,6.14
11,2102,5.16,8312,5.37
11,7285,5.67,8251,6.16
11,2390,5.4,2487,5.2
11,4693,6.16,7482,6.36
11,7493,5.35,2381,5.25
11,7509,6.03,4672,6
11,1850,6.15,2575,5.46
11,5301,6.54,1595,6.22
11,7042,5.55,2515,6.09
11,8205,6.62,4698,6.5
11,2442,6.17,7250,6.62
11,2038,5.09,7547,5.21
11,8600,6.38,8208,6.79
11,1810,6.52,7017,5.18
11,5849,6.65,1900,6.65
11,2357,5.41,2518,5.67
11,7061,5.4,1650,6.65
11,2351,5.49,7496,5.92
11,2521,5.78,1640,6.16
11,7233,5.09,2358,6.56
11,5990,6.54,7182,5.16
11,2305,5.41,7477,6.12
11,5520,5.33,7488,6.19
11,2025,5.78,8161,6.71
11,5510,5.15,2019,6.07
11,5471,5.21,2620,5.93
11,5661,5.96,2217,6.24
11,8031,6.76,2597,5.61
11,7001,5.32,7451,6.68
11,4536,6.01,7165,6.09
11,7052,5.33,8311,5.88
11,1605,6.59,8320,6.24
11,7475,6.33,7506,5.34
11,7026,5.38,7495,5.9
11,2506,5.67,1313,5.65
11,2600,5.84,1675,5.24
11,8341,6.25,1908,5.28
11,5250,6.08,7620,5.78
11,7140,5.5,7504,5.67
11,8193,6.73,2485,5.69
11,2880,5.18,2580,5.71
11,2060,6.49,2616,5.97
11,7291,6.35,7205,5.56
11,2385,5.2,2092,6.28
11,1910,6.71,2032,5.58
11,6250,6.32,4677,6.58
11,7019,5.2,9156,6.43
11,1670,5.82,7481,6.53
11,5720,6.31,4100,6.11
11,2107,5.53,7450,6.4
11,2308,5.22,2445,5.39
11,7489,6.54,7490,5.52
11,8178,6.5,1660,6.49
11,2037,6.42,8117,6.02
11,2018,5.56,5726,6.23
11,5731,5.39,7530,6.71
12,2032,5.58,4606,6.55
12,5890,6.67,7493,5.35
12,2980,5.61,1605,6.59
12,1661,6.14,5990,6.54
12,1850,6.15,8312,5.37
12,5531,5.15,5040,5.39
12,5500,5.42,7249,5.24
12,4609,6.71,8280,6.38
12,7515,6.19,2191,5.3
12,8206,6.43,4693,6.16
12,2357,5.41,7039,5.93
12,2102,5.16,2389,6.61
12,5530,5.38,5661,5.96
12,2575,5.46,7354,5.51
12,5849,6.65,2392,6.15
12,7489,6.54,7500,5.33
12,7188,5.5,2372,5.48
12,2445,5.39,8325,5.63
12,2273,5.41,2056,6.34
12,4677,6.58,7660,6.61
12,2495,5.22,2358,6.56
12,7195,6.02,1903,5.5
12,1333,6.11,5510,5.15
12,1616,5.21,8158,6.53
12,4601,6.82,7182,5.16
12,4605,5.59,7205,5.56
12,1947,5.85,7509,6.03
12,5593,6.47,2514,5.19
12,2499,5.34,1900,6.65
12,2385,5.2,5020,6.32
12,2305,5.41,2720,5.43
12,2580,5.71,1720,6.79
12,2500,6.16,7513,5.45
12,5455,5.79,2394,5.76
12,2339,6.72,2560,6.34
12,8251,6.16,5520,5.33
12,7501,6.85,4613,5.34
12,4617,6.6,1659,6.57
12,7440,6.32,1595,6.22
12,5395,5.34,7488,6.19
12,4650,6.96,7001,5.32
12,1450,6.37,7179,5.06
12,2384,5.92,1313,5.65
12,5533,5.31,8241,5.76
12,8179,6.48,5665,6.15
12,7507,6.25,7460,6.81
12,8465,5.96,2020,5.68
12,7019,5.2,2010,6.25
12,7550,5.27,2635,5.22
12,2382,5.67,7095,5.99
12,7506,5.34,2381,5.25
12,7238,6.43,4625,6.4
12,4598,6.33,2616,5.97
12,7900,6.5,8193,6.73
12,1419,6.54,7481,6.53
12,7472,6.25,7250,6.62
12,7283,5.5,2302,6.43
12,2579,5.53,7053,5.22
12,7061,5.4,2506,5.67
12,7183,5.58,7248,5.22
12,5250,6.08,1640,6.16
12,2036,5.8,8320,6.24
12,2880,5.18,5215,6.83
12,5711,6.62,2521,5.78
12,7289,6.32,5764,6.74
12,5800,6.36,2513,5.8
12,7402,5.98,7192,5.77
12,2107,5.53,5628,6.51
12,2018,5.56,7510,6.05
12,5635,6.25,1670,5.82
12,7547,5.21,7499,6.47
12,2390,5.4,7237,5.43
12,8130,6.58,8021,6.79
12,2122,5.15,2152,6.93
12,7233,5.09,7504,5.67
12,5622,6.33,8192,5.52
12,1910,6.71,5301,6.54
12,5731,5.39,1560,5.97
12,2515,6.09,8031,6.76
12,7390,6.84,7477,6.12
12,7286,6.36,7240,6.02
12,2235,5.64,2019,6.07
12,2308,5.22,8191,6.07
12,1810,6.52,8467,6.35
12,7021,5.21,7820,5.39
12,2037,6.42,2038,5.09
12,2597,5.61,2320,6.17
12,8040,6.64,5300,6.91
12,5875,6.03,8220,6.5
12,7503,5.77,7340,6.68
12,9156,6.43,5410,6.11
12,2411,5.07,7096,5.54
12,2362,6.74,4672,6
12,7482,6.36,7017,5.18
12,2342,6.2,7236,5.64
12,4604,5.98,5720,6.31
12,2620,5.93,7140,5.5
12,2489,5.66,7497,5.19
12,8178,6.5,2606,5.92
12,8620,6.04,1121,5.79
13,2593,5.8,7240,6.02
13,7033,5.4,8620,6.04
13,2191,5.3,2597,5.61
13,2302,6.43,5040,5.39
13,7250,6.62,2358,6.56
13,5626,6.71,2038,5.09
13,4617,6.6,8021,6.79
13,8211,5.76,7660,6.61
13,7061,5.4,7546,5.4
13,2102,5.16,5533,5.31
13,7284,6.21,1650,6.65
13,6250,6.32,5875,6.03
13,5750,6.6,2025,5.78
13,1675,5.24,7190,5.55
13,7500,5.33,5990,6.54
13,4666,6.24,7192,5.77
13,2092,6.28,2377,5.19
13,2489,5.66,7488,6.19
13,1616,5.21,7820,5.39
13,7450,6.4,2442,6.17
13,8312,5.37,4609,6.71
13,7352,6.2,1450,6.37
13,7475,6.33,7026,5.38
13,2514,5.19,7052,5.33
13,2339,6.72,2605,6.26
13,7620,5.78,7014,5.15
13,1661,6.14,5530,5.38
13,7320,6.54,7096,5.54
13,4677,6.58,8251,6.16
13,1659,6.57,5740,5.21
13,7510,6.05,8600,6.38
13,2900,6.62,7001,5.32
13,5300,6.91,7489,6.54
13,8117,6.02,7188,5.5
13,2600,5.84,8031,6.76
13,5500,5.42,2037,6.42
13,2445,5.39,7503,5.77
13,8050,6.24,1670,5.82
13,1910,6.71,5731,5.39
13,2575,5.46,7515,6.19
13,7504,5.67,5593,6.47
13,2060,6.49,2362,6.74
13,8161,6.71,5900,5.93
13,2308,5.22,7039,5.93
13,7279,6.22,2374,6.29
13,8280,6.38,1313,5.65
13,7242,5.28,2372,5.48
13,8178,6.5,7490,5.52
13,5800,6.36,2032,5.58
13,7042,5.55,5455,5.79
13,8220,6.5,7482,6.36
13,8192,5.52,7496,5.92
13,2518,5.67,7281,6.4
13,7354,5.51,2235,5.64
13,7017,5.18,2411,5.07
13,2010,6.25,5471,5.21
13,7021,5.21,4100,6.11
13,7451,6.68,8465,5.96
13,2635,5.22,2880,5.18
13,8040,6.64,5622,6.33
13,1720,6.79,2500,6.16
13,2515,6.09,5301,6.54
13,8208,6.79,7165,6.09
13,8179,6.48,5410,6.11
13,7513,5.45,4601,6.82
13,7205,5.56,2382,5.67
13,8191,6.07,2385,5.2
13,8250,6.19,7530,6.71
13,7472,6.25,1640,6.16
13,7460,6.81,2620,5.93
13,2392,6.15,2217,6.24
13,2980,5.61,7507,6.25
13,2305,5.41,1908,5.28
13,7351,5.82,7057,5.35
13,1121,5.79,7286,6.36
13,2394,5.76,5531,5.15
13,7600,5.9,8206,6.43
13,2521,5.78,5726,6.23
13,2560,6.34,4604,5.98
13,5635,6.25,1560,5.97
13,7249,5.24,8193,6.73
13,8320,6.24,7632,5.22
13,2389,6.61,7340,6.68
13,1419,6.54,2435,5.84
13,7512,5.38,4619,6.46
13,7095,5.99,5950,5.99
13,4693,6.16,4698,6.5
13,2152,6.93,2488,5.73
13,2487,5.2,7100,5.24
13,4625,6.4,4645,6.73
13,7493,5.35,8260,6.18
13,4536,6.01,2019,6.07
13,4605,5.59,7481,6.53
13,2579,5.53,2606,5.92
13,7547,5.21,7900,6.5
13,4672,6,2381,5.25
13,2506,5.67,7019,5.2
13,2616,5.97,1903,5.5
13,7501,6.85,7140,5.5
13,2018,5.56,2342,6.2
14,7497,5.19,7192,5.77
14,8179,6.48,4650,6.96
14,2381,5.25,2305,5.41
14,7500,5.33,4605,5.59
14,8158,6.53,2579,5.53
14,7503,5.77,1900,6.65
14,8280,6.38,5020,6.32
14,2389,6.61,5471,5.21
14,5628,6.51,1670,5.82
14,2302,6.43,1850,6.15
14,1419,6.54,7900,6.5
14,7001,5.32,5040,5.39
14,1947,5.85,7205,5.56
14,5635,6.25,2575,5.46
14,2392,6.15,7285,5.67
14,1661,6.14,5626,6.71
14,2594,6.05,7451,6.68
14,8206,6.43,1675,5.24
14,7182,5.16,1720,6.79
14,7495,5.9,7179,5.06
14,8211,5.76,7291,6.35
14,5300,6.91,7281,6.4
14,2880,5.18,7501,6.85
14,2600,5.84,7095,5.99
14,2518,5.67,4625,6.4
14,7061,5.4,2720,5.43
14,8241,5.76,7496,5.92
14,2382,5.67,2037,6.42
14,4693,6.16,8250,6.19
14,7499,6.47,8620,6.04
14,7052,5.33,1659,6.57
14,4677,6.58,2359,5.87
14,5500,5.42,5622,6.33
14,7165,6.09,4617,6.6
14,2605,6.26,5990,6.54
14,1640,6.27,5215,6.83
14,5750,6.6,5720,6.31
14,2511,6.21,7475,6.33
14,7354,5.51,7283,5.5
14,5890,6.67,7248,5.22
14,2593,5.8,2435,5.84
14,2411,5.07,2092,6.28
14,7600,5.9,7820,5.39
14,4604,5.98,2377,5.19
14,5593,6.47,2060,6.49
14,7506,5.34,8325,5.63
14,1908,5.28,2358,6.56
14,5900,5.93,7080,5.27
14,7039,5.93,7632,5.22
14,2273,5.41,7238,6.43
14,8341,6.25,4598,6.33
14,2487,5.2,7660,6.61
14,7390,6.84,4600,6.41
14,8031,6.76,2514,5.19
14,2580,5.71,2320,6.17
14,7620,5.78,8178,6.5
14,4606,6.55,7033,5.4
14,7489,6.54,7236,5.64
14,2485,5.69,7482,6.36
14,7515,6.19,5731,5.39
14,7504,5.67,8260,6.18
14,1810,6.52,5875,6.03
14,9156,6.43,8161,6.71
14,4536,6.01,5726,6.23
14,1450,6.37,5390,5.59
14,5870,6.78,7096,5.54
14,7710,5.42,1640,6.16
14,7190,5.55,7460,6.81
14,2308,5.22,7320,6.54
14,8312,5.37,8205,6.62
14,8117,6.02,5764,6.74
14,7300,5.64,7057,5.35
14,7352,6.2,8193,6.73
14,8465,5.96,1910,6.71
14,7550,5.27,7233,5.09
14,7053,5.22,8021,6.79
14,7183,5.58,7019,5.2
14,2560,6.34,7547,5.21
14,7242,5.28,7289,6.32
14,2515,6.09,7340,6.68
14,7351,5.82,5740,5.21
14,8191,6.07,2513,5.8
14,1121,5.79,1942,6.26
14,1560,5.97,7530,6.71
14,2217,6.24,2020,5.68
14,7402,5.98,2870,5.31
14,5410,6.11,2500,6.16
14,7830,5.26,7440,6.32
14,5665,6.15,2597,5.61
14,2374,6.29,7461,5.8
14,7546,5.4,5455,5.79
14,2032,5.58,7279,6.22
14,7493,5.35,2489,5.66
14,2351,5.49,2362,6.74
14,2235,5.64,2488,5.73
14,4613,5.34,2521,5.78
14,7509,6.03,2495,5.22
14,5520,5.33,2506,5.67
14,5849,6.65,5533,5.31
14,7488,6.19,7505,6.1
15,2506,5.67,1650,6.65
15,2020,5.68,1616,5.21
15,7500,5.33,8311,5.88
15,7513,5.45,5510,5.15
15,7281,6.4,4536,6.01
15,7249,5.24,1640,6.27
15,7509,6.03,5950,5.99
15,4100,6.11,7515,6.19
15,7057,5.35,4672,6
15,2394,5.76,7285,5.67
15,7489,6.54,8220,6.5
15,2605,6.26,8191,6.07
15,2019,6.07,5040,5.39
15,2342,6.2,6250,6.32
15,8179,6.48,7205,5.56
15,1605,6.59,2880,5.18
15,7830,5.26,2521,5.78
15,5215,6.83,7461,5.8
15,2036,5.8,5250,6.08
15,7477,6.12,2390,5.4
15,5531,5.15,2362,6.74
15,7284,6.21,2435,5.84
15,8208,6.79,7632,5.22
15,2594,6.05,5455,5.79
15,7248,5.22,2485,5.69
15,1313,5.65,7488,6.19
15,7238,6.43,7505,6.1
15,5665,6.15,5395,5.34
15,2235,5.64,8260,6.18
15,8465,5.96,7240,6.02
15,7493,5.35,8251,6.16
15,7351,5.82,5849,6.65
15,7820,5.39,8250,6.19
15,7100,5.24,9156,6.43
15,2358,6.56,8325,5.63
15,7503,5.77,2513,5.8
15,8467,6.35,8178,6.5
15,2389,6.61,8241,5.76
15,1661,6.14,4605,5.59
15,2359,5.87,1910,6.71
15,2032,5.58,2518,5.67
15,5750,6.6,5390,5.59
15,7236,5.64,8130,6.58
15,7506,5.34,5635,6.25
15,7095,5.99,2060,6.49
15,2357,5.41,7021,5.21
15,7490,5.52,5628,6.51
15,1670,5.82,2217,6.24
15,2339,6.72,5726,6.23
15,8312,5.37,2579,5.53
15,2489,5.66,2495,5.22
15,5626,6.71,1675,5.24
15,8158,6.53,5720,6.31
15,7900,6.5,7495,5.9
15,7183,5.58,1900,6.65
15,7440,6.32,2900,6.62
15,1419,6.54,7283,5.5
15,8600,6.38,4650,6.96
15,2037,6.42,2597,5.61
15,7354,5.51,7242,5.28
15,8620,6.04,7402,5.98
15,7340,6.68,7530,6.71
15,2191,5.3,7080,5.27
15,8040,6.64,1595,6.22
15,8161,6.71,7061,5.4
15,2372,5.48,8280,6.38
15,7451,6.68,7140,5.5
15,5764,6.74,4609,6.71
15,5740,5.21,2092,6.28
15,2720,5.43,2308,5.22
15,8320,6.24,2635,5.22
15,4606,6.55,4645,6.73
15,8205,6.62,4693,6.16
15,5661,5.96,5520,5.33
15,2038,5.09,4698,6.5
15,8206,6.43,7620,5.78
15,5875,6.03,7286,6.36
15,2018,5.56,1810,6.52
15,7033,5.4,2382,5.67
15,2980,5.61,7550,5.27
15,5500,5.42,2606,5.92
15,5410,6.11,7250,6.62
15,7019,5.2,1659,6.57
15,7482,6.36,8193,6.73
15,2056,6.34,4677,6.58
15,8021,6.79,2320,6.17
15,7546,5.4,7039,5.93
15,7190,5.55,5020,6.32
15,7017,5.18,7496,5.92
15,7320,6.54,7289,6.32
15,4619,6.46,2302,6.43
15,7481,6.53,5800,6.36
15,7547,5.21,7042,5.55
15,7460,6.81,4600,6.41
15,8031,6.76,2384,5.92
15,2870,5.31,1903,5.5
15,7237,5.43,2392,6.15
15,2515,6.09,7507,6.25
15,2620,5.93,1947,5.85
15,8341,6.25,2377,5.19
16,7490,5.52,2308,5.22
16,7284,6.21,7513,5.45
16,4645,6.73,2320,6.17
16,7900,6.5,7512,5.38
16,7205,5.56,5622,6.33
16,5726,6.23,7061,5.4
16,2487,5.2,1903,5.5
16,7300,5.64,7237,5.43
16,5849,6.65,2593,5.8
16,7481,6.53,7475,6.33
16,7507,6.25,7165,6.09
16,1121,5.79,2357,5.41
16,2594,6.05,4672,6
16,2036,5.8,7509,6.03
16,7095,5.99,7830,5.26
16,4613,5.34,8260,6.18
16,7477,6.12,5628,6.51
16,2342,6.2,7192,5.77
16,7236,5.64,2217,6.24
16,7188,5.5,4677,6.58
16,5750,6.6,5020,6.32
16,7493,5.35,8191,6.07
16,7286,6.36,5740,5.21
16,8220,6.5,7550,5.27
16,4536,6.01,7026,5.38
16,7451,6.68,2359,5.87
16,2273,5.41,4619,6.46
16,7233,5.09,2575,5.46
16,2605,6.26,7001,5.32
16,7506,5.34,9156,6.43
16,7279,6.22,8211,5.76
16,5990,6.54,8311,5.88
16,7354,5.51,7240,6.02
16,8325,5.63,2060,6.49
16,7440,6.32,2560,6.34
16,4666,6.24,2107,5.53
16,7660,6.61,2381,5.25
16,7402,5.98,7510,6.05
16,4604,5.98,2511,6.21
16,2032,5.58,2384,5.92
16,7019,5.2,5711,6.62
16,5301,6.54,4693,6.16
16,2870,5.31,1333,6.11
16,7096,5.54,5890,6.67
16,7352,6.2,2374,6.29
16,7546,5.4,2485,5.69
16,1605,6.59,7472,6.25
16,2362,6.74,7820,5.39
16,5875,6.03,4625,6.4
16,1450,6.37,5300,6.91
16,1313,5.65,2635,5.22
16,5800,6.36,2880,5.18
16,5900,5.93,2191,5.3
16,2305,5.41,2122,5.15
16,7039,5.93,4617,6.6
16,2620,5.93,4601,6.82
16,2506,5.67,1810,6.52
16,7183,5.58,8600,6.38
16,7195,6.02,8241,5.76
16,1616,5.21,2579,5.53
16,7052,5.33,7281,6.4
16,7503,5.77,2435,5.84
16,5040,5.39,7250,6.62
16,8040,6.64,5764,6.74
16,8206,6.43,7057,5.35
16,2351,5.49,2442,6.17
16,7289,6.32,1900,6.65
16,1659,6.57,2372,5.48
16,7285,5.67,2377,5.19
16,8118,6.14,8193,6.73
16,2025,5.78,7248,5.22
16,2488,5.73,2600,5.84
16,2020,5.68,8280,6.38
16,7182,5.16,7505,6.1
16,1640,6.16,5455,5.79
16,2389,6.61,4698,6.5
16,5531,5.15,7500,5.33
16,5593,6.47,8341,6.25
16,2445,5.39,1419,6.54
16,2152,6.93,7497,5.19
16,8178,6.5,1910,6.71
16,7710,5.42,1675,5.24
16,8320,6.24,7496,5.92
16,5500,5.42,2056,6.34
16,1560,5.97,7461,5.8
16,2514,5.19,7033,5.4
16,2513,5.8,5250,6.08
16,8205,6.62,2019,6.07
16,2616,5.97,8467,6.35
16,2302,6.43,5661,5.96
16,8031,6.76,1650,6.65
16,7021,5.21,7238,6.43
16,5471,5.21,2495,5.22
16,7179,5.06,1850,6.15
16,2037,6.42,2358,6.56
16,2390,5.4,2900,6.62
16,7620,5.78,8312,5.37
16,1908,5.28,8130,6.58
16,7340,6.68,2606,5.92
16,7053,5.22,2038,5.09
17,8311,5.88,5661,5.96
17,2605,6.26,1333,6.11
17,8031,6.76,7660,6.61
17,8050,6.24,5300,6.91
17,1908,5.28,5875,6.03
17,4698,6.5,7026,5.38
17,2392,6.15,1560,5.97
17,7495,5.9,7550,5.27
17,4601,6.82,8312,5.37
17,2500,6.16,7281,6.4
17,7820,5.39,1947,5.85
17,1675,5.24,8260,6.18
17,2515,6.09,7515,6.19
17,2506,5.67,5531,5.15
17,2351,5.49,1942,6.26
17,8465,5.96,7402,5.98
17,1419,6.54,7351,5.82
17,2597,5.61,2037,6.42
17,7512,5.38,2389,6.61
17,5726,6.23,2521,5.78
17,7195,6.02,8130,6.58
17,5720,6.31,2102,5.16
17,5800,6.36,7053,5.22
17,2152,6.93,5593,6.47
17,5628,6.51,8205,6.62
17,7503,5.77,4609,6.71
17,2489,5.66,2339,6.72
17,7354,5.51,2342,6.2
17,7096,5.54,2019,6.07
17,7019,5.2,7504,5.67
17,7237,5.43,4617,6.6
17,4606,6.55,7017,5.18
17,2032,5.58,7183,5.58
17,8158,6.53,2593,5.8
17,7547,5.21,2305,5.41
17,1640,6.16,8208,6.79
17,2980,5.61,5520,5.33
17,5622,6.33,7248,5.22
17,2435,5.84,4605,5.59
17,5215,6.83,7242,5.28
17,8467,6.35,4693,6.16
17,7052,5.33,2020,5.68
17,7477,6.12,1616,5.21
17,6250,6.32,7285,5.67
17,8280,6.38,7506,5.34
17,2518,5.67,7450,6.4
17,5500,5.42,2358,6.56
17,2635,5.22,7042,5.55
17,5301,6.54,8206,6.43
17,1659,6.57,5410,6.11
17,2385,5.2,2056,6.34
17,2302,6.43,5471,5.21
17,2720,5.43,7830,5.26
17,7499,6.47,7482,6.36
17,2320,6.17,1660,6.49
17,2870,5.31,5950,5.99
17,2092,6.28,5250,6.08
17,8192,5.52,5750,6.6
17,7513,5.45,8211,5.76
17,7340,6.68,7240,6.02
17,7600,5.9,1661,6.14
17,8251,6.16,7510,6.05
17,2560,6.34,2273,5.41
17,5635,6.25,7279,6.22
17,8193,6.73,8161,6.71
17,2036,5.8,2235,5.64
17,4645,6.73,7320,6.54
17,8040,6.64,7165,6.09
17,2445,5.39,7497,5.19
17,5665,6.15,7490,5.52
17,2384,5.92,2616,5.97
17,7192,5.77,5731,5.39
17,2372,5.48,2620,5.93
17,1720,6.79,2308,5.22
17,2217,6.24,2357,5.41
17,5510,5.15,1450,6.37
17,7100,5.24,7440,6.32
17,7500,5.33,2377,5.19
17,2411,5.07,4650,6.96
17,4666,6.24,2514,5.19
17,4677,6.58,7546,5.4
17,2374,6.29,5990,6.54
17,1900,6.65,2010,6.25
17,8600,6.38,5390,5.59
17,2018,5.56,8320,6.24
17,7284,6.21,4625,6.4
17,7033,5.4,5626,6.71
17,4672,6,2495,5.22
17,5849,6.65,7286,6.36
17,5900,5.93,5890,6.67
17,7530,6.71,8191,6.07
17,7179,5.06,4619,6.46
17,7061,5.4,2580,5.71
17,2191,5.3,7236,5.64
17,4604,5.98,7039,5.93
17,5764,6.74,8118,6.14
17,1903,5.5,7182,5.16
17,8325,5.63,8250,6.19
17,4600,6.41,5395,5.34
17,2487,5.2,7496,5.92
18,7513,5.45,7472,6.25
18,5531,5.15,1419,6.54
18,7192,5.77,8206,6.43
18,1595,6.22,5215,6.83
18,2381,5.25,5990,6.54
18,7493,5.35,8211,5.76
18,7632,5.22,7053,5.22
18,7501,6.85,8600,6.38
18,7660,6.61,7710,5.42
18,7509,6.03,1659,6.57
18,2442,6.17,2025,5.78
18,7600,5.9,7236,5.64
18,7477,6.12,2342,6.2
18,2384,5.92,7021,5.21
18,2358,6.56,7140,5.5
18,7530,6.71,7017,5.18
18,4672,6,7503,5.77
18,7300,5.64,5711,6.62
18,4605,5.59,2597,5.61
18,2374,6.29,7242,5.28
18,2720,5.43,7550,5.27
18,7249,5.24,5635,6.25
18,7019,5.2,2980,5.61
18,8193,6.73,1313,5.65
18,2152,6.93,7080,5.27
18,5750,6.6,5390,5.59
18,8325,5.63,8220,6.5
18,7237,5.43,7279,6.22
18,7285,5.67,5471,5.21
18,7451,6.68,5870,6.78
18,1810,6.52,8241,5.76
18,5020,6.32,7496,5.92
18,7510,6.05,7291,6.35
18,7482,6.36,7475,6.33
18,5800,6.36,7440,6.32
18,2038,5.09,1640,6.27
18,7450,6.4,2308,5.22
18,2036,5.8,5500,5.42
18,2305,5.41,2870,5.31
18,2389,6.61,7052,5.33
18,1942,6.26,4650,6.96
18,2600,5.84,2010,6.25
18,8208,6.79,5900,5.93
18,7039,5.93,1900,6.65
18,2273,5.41,7490,5.52
18,7283,5.5,2605,6.26
